spec-id,method-a,method-b,tst,dsi-verdict,manual-verdict,tags
00266,org.apache.commons.codec.language.Metaphone.regionMatch(Ljava/lang/StringBuilder;ILjava/lang/String;)Z,org.apache.commons.codec.language.Metaphone.isNextChar(Ljava/lang/StringBuilder;IC)Z,org.apache.commons.codec.language.MetaphoneTest#testWordsWithCIA,lv,spurious-spec,DELAY_CAUSES_OUTPUT_CORRUPTION;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;UNRELATED_STATEFUL_METHODS
00267,org.apache.commons.codec.language.Metaphone.setMaxCodeLen(I)V,org.apache.commons.codec.language.Metaphone.metaphone(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.language.MetaphoneTest#testSetMaxLengthWithTruncation,lv,sometimes-true-spec,METHOD_A_RETURNS_VOID;DELAY_CAUSES_OUTPUT_CORRUPTION;ONE_PURE_SETTER;SOMETIMES_TRUE_SPEC
00272,org.apache.commons.codec.language.bm.BeiderMorseEncoder.setConcat(Z)V,org.apache.commons.codec.language.bm.BeiderMorseEncoder.isConcat()Z,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testSetConcat,lv,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;CONNECTION_DOES_NOT_NECESSITATE_ORDERING
00273,org.apache.commons.codec.language.bm.BeiderMorseEncoder.setMaxPhonemes(I)V,org.apache.commons.codec.language.bm.BeiderMorseEncoder.encode(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testOOM,lv,spurious-spec,METHOD_A_RETURNS_VOID
00275,org.apache.commons.codec.language.bm.BeiderMorseEncoder.setNameType(Lorg/apache/commons/codec/language/bm/NameType;)V,org.apache.commons.codec.language.bm.BeiderMorseEncoder.getNameType()Lorg/apache/commons/codec/language/bm/NameType;,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testSetNameTypeAsh,lv,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;CONNECTION_DOES_NOT_NECESSITATE_ORDERING
00279,org.apache.commons.codec.language.bm.BeiderMorseEncoder.setRuleType(Lorg/apache/commons/codec/language/bm/RuleType;)V,org.apache.commons.codec.language.bm.BeiderMorseEncoder.getRuleType()Lorg/apache/commons/codec/language/bm/RuleType;,org.apache.commons.codec.language.bm.BeiderMorseEncoderTest#testSetRuleTypeExact,lv,spurious-spec,METHOD_A_RETURNS_VOID;ONE_STATELESS_METHOD;CONNECTION_DOES_NOT_NECESSITATE_ORDERING
00318,org.apache.commons.codec.net.BCodec.getCharset()Ljava/nio/charset/Charset;,org.apache.commons.codec.net.BCodec.encode(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/lang/String;,org.apache.commons.codec.net.BCodecTest#testEncodeObjects,lv,spurious-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION
00319,org.apache.commons.codec.net.BCodec.getCharset()Ljava/nio/charset/Charset;,org.apache.commons.codec.net.BCodec.encodeText(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/lang/String;,org.apache.commons.codec.net.BCodecTest#testEncodeObjects,lv,spurious-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION
00322,org.apache.commons.codec.net.BCodec.getCharset()Ljava/nio/charset/Charset;,org.apache.commons.codec.net.RFC1522Codec.getEncoding()Ljava/lang/String;,org.apache.commons.codec.net.BCodecTest#testEncodeObjects,lv,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION;UNRELATED_STATELESS_METHODS
00347,org.apache.commons.codec.net.PercentCodec.expectedEncodingBytes([B)I,org.apache.commons.codec.net.PercentCodec.doEncode([BIZ)[B,org.apache.commons.codec.net.PercentCodecTest#testPercentEncoderDecoderWithPlusForSpace,lv,unknown,REPLACEMENT_VALUE_UNCLEAR
00393,org.apache.commons.codec.net.QCodec.getCharset()Ljava/nio/charset/Charset;,org.apache.commons.codec.net.QCodec.encode(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/lang/String;,org.apache.commons.codec.net.QCodecTest#testBasicEncodeDecode,lv,spurious-spec,ONE_STATELESS_METHOD;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION
00394,org.apache.commons.codec.net.QCodec.getCharset()Ljava/nio/charset/Charset;,org.apache.commons.codec.net.QCodec.encodeText(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/lang/String;,org.apache.commons.codec.net.QCodecTest#testBasicEncodeDecode,lv,spurious-spec,ONE_STATELESS_METHOD;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION
00397,org.apache.commons.codec.net.QCodec.getCharset()Ljava/nio/charset/Charset;,org.apache.commons.codec.net.RFC1522Codec.getEncoding()Ljava/lang/String;,org.apache.commons.codec.net.QCodecTest#testEncodeObjects,lv,spurious-spec,NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION;UNRELATED_STATELESS_METHODS
00415,org.apache.commons.codec.net.QuotedPrintableCodec.getCharset()Ljava/nio/charset/Charset;,org.apache.commons.codec.net.QuotedPrintableCodec.decode(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/lang/String;,org.apache.commons.codec.net.QuotedPrintableCodecTest#testDecodeObjects,lv,true-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION
00416,org.apache.commons.codec.net.QuotedPrintableCodec.getCharset()Ljava/nio/charset/Charset;,org.apache.commons.codec.net.QuotedPrintableCodec.decode([B)[B,org.apache.commons.codec.net.QuotedPrintableCodecTest#testEncodeUrlWithNullBitSet,lv,spurious-spec,ONE_STATELESS_METHOD;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION
00417,org.apache.commons.codec.net.QuotedPrintableCodec.getCharset()Ljava/nio/charset/Charset;,org.apache.commons.codec.net.QuotedPrintableCodec.encode(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/lang/String;,org.apache.commons.codec.net.QuotedPrintableCodecTest#testEncodeObjects,lv,true-spec,EXPECTED_EXCEPTION;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION
00425,org.apache.commons.codec.net.RFC1522Codec.getEncoding()Ljava/lang/String;,org.apache.commons.codec.net.RFC1522Codec.doEncoding([B)[B,org.apache.commons.codec.net.QCodecTest#testEncodeObjects,lv,spurious-spec,ONE_STATELESS_METHOD;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00443,org.apache.commons.codec.net.URLCodec.getDefaultCharset()Ljava/lang/String;,org.apache.commons.codec.net.URLCodec.decode(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.URLCodecTest#testDecodeObjects,lv,true-spec,ONE_STATELESS_METHOD
00444,org.apache.commons.codec.net.URLCodec.getDefaultCharset()Ljava/lang/String;,org.apache.commons.codec.net.URLCodec.decode([B)[B,org.apache.commons.codec.net.URLCodecTest#testEncodeUrlWithNullBitSet,lv,spurious-spec,ONE_STATELESS_METHOD
00445,org.apache.commons.codec.net.URLCodec.getDefaultCharset()Ljava/lang/String;,org.apache.commons.codec.net.URLCodec.encode(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.URLCodecTest#testEncodeObjects,lv,true-spec,ONE_STATELESS_METHOD;EXPECTED_EXCEPTION
00324,org.apache.commons.codec.net.PercentCodec.containsSpace([B)Z,org.apache.commons.codec.net.PercentCodec.decode([B)[B,org.apache.commons.codec.net.PercentCodecTest#testSafeCharEncodeDecodeObject,ls-u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ONE_STATELESS_METHOD
00326,org.apache.commons.codec.net.PercentCodec.containsSpace([B)Z,org.apache.commons.codec.net.PercentCodec.expectedDecodingBytes([B)I,org.apache.commons.codec.net.PercentCodecTest#testSafeCharEncodeDecodeObject,ls-u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ONE_STATELESS_METHOD
00344,org.apache.commons.codec.net.PercentCodec.expectedEncodingBytes([B)I,org.apache.commons.codec.net.PercentCodec.containsSpace([B)Z,org.apache.commons.codec.net.PercentCodecTest#testPercentEncoderDecoderWithNullOrEmptyInput,ls-u,spurious-spec,ONE_STATELESS_METHOD;GOOD_EXAMPLE;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00348,org.apache.commons.codec.net.PercentCodec.expectedEncodingBytes([B)I,org.apache.commons.codec.net.PercentCodec.expectedDecodingBytes([B)I,org.apache.commons.codec.net.PercentCodecTest#testPercentEncoderDecoderWithNullOrEmptyInput,ls-u,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;UNRELATED_STATEFUL_METHODS
00359,org.apache.commons.codec.net.PercentCodec.insertAlwaysEncodeChars([B)V,org.apache.commons.codec.net.PercentCodec.decode([B)[B,org.apache.commons.codec.net.PercentCodecTest#testSafeCharEncodeDecodeObject,ls-u,spurious-spec,UNRELATED_STATEFUL_METHODS;METHOD_B_AFTER_CRITICAL_POINT;METHOD_A_RETURNS_VOID;ORDER_OF_ASSERTIONS;WEAK_ORACLE
00363,org.apache.commons.codec.net.PercentCodec.insertAlwaysEncodeChars([B)V,org.apache.commons.codec.net.PercentCodec.expectedDecodingBytes([B)I,org.apache.commons.codec.net.PercentCodecTest#testSafeCharEncodeDecodeObject,ls-u,spurious-spec,UNRELATED_STATEFUL_METHODS;METHOD_B_AFTER_CRITICAL_POINT;METHOD_A_RETURNS_VOID;ORDER_OF_ASSERTIONS;WEAK_ORACLE
00402,org.apache.commons.codec.net.QuotedPrintableCodec.encode(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.QuotedPrintableCodec.decode(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.QuotedPrintableCodecTest#testSafeCharEncodeDecode,ls-u,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS
00403,org.apache.commons.codec.net.QuotedPrintableCodec.encode(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.QuotedPrintableCodec.decode(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/lang/String;,org.apache.commons.codec.net.QuotedPrintableCodecTest#testSafeCharEncodeDecode,ls-u,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS
00404,org.apache.commons.codec.net.QuotedPrintableCodec.encode(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.QuotedPrintableCodec.decode([B)[B,org.apache.commons.codec.net.QuotedPrintableCodecTest#testSafeCharEncodeDecode,ls-u,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS
00408,org.apache.commons.codec.net.QuotedPrintableCodec.encode(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/lang/String;,org.apache.commons.codec.net.QuotedPrintableCodec.decode(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.QuotedPrintableCodecTest#testSafeCharEncodeDecode,ls-u,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS
00409,org.apache.commons.codec.net.QuotedPrintableCodec.encode(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/lang/String;,org.apache.commons.codec.net.QuotedPrintableCodec.decode(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/lang/String;,org.apache.commons.codec.net.QuotedPrintableCodecTest#testSafeCharEncodeDecode,ls-u,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS
00410,org.apache.commons.codec.net.QuotedPrintableCodec.encode(Ljava/lang/String;Ljava/nio/charset/Charset;)Ljava/lang/String;,org.apache.commons.codec.net.QuotedPrintableCodec.decode([B)[B,org.apache.commons.codec.net.QuotedPrintableCodecTest#testSafeCharEncodeDecode,ls-u,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS
00430,org.apache.commons.codec.net.URLCodec.encode(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.URLCodec.decode(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.URLCodecTest#testSafeCharEncodeDecode,ls-u,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS;WEAK_ORACLE;REPLACE_RETURN_WITH_EXPECTED_OUTPUT;GOOD_EXAMPLE
00431,org.apache.commons.codec.net.URLCodec.encode(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.URLCodec.decode(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.URLCodecTest#testSafeCharEncodeDecode,ls-u,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;WEAK_ORACLE;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS
00432,org.apache.commons.codec.net.URLCodec.encode(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.URLCodec.decode([B)[B,org.apache.commons.codec.net.URLCodecTest#testSafeCharEncodeDecode,ls-u,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;WEAK_ORACLE;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS
00436,org.apache.commons.codec.net.URLCodec.encode(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.URLCodec.decode(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.URLCodecTest#testSafeCharEncodeDecode,ls-u,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;WEAK_ORACLE;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS
00437,org.apache.commons.codec.net.URLCodec.encode(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.URLCodec.decode(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.URLCodecTest#testSafeCharEncodeDecode,ls-u,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;WEAK_ORACLE;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS
00438,org.apache.commons.codec.net.URLCodec.encode(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.codec.net.URLCodec.decode([B)[B,org.apache.commons.codec.net.URLCodecTest#testSafeCharEncodeDecode,ls-u,spurious-spec,REPLACE_RETURN_WITH_EXPECTED_OUTPUT;WEAK_ORACLE;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS
